"agency_cd","site_no","Date","GH","GH_cd"
"USGS","03447687",2008-01-04,4.63,"A"
"USGS","03447687",2008-01-05,4.53,"A"
"USGS","03447687",2008-01-06,4.46,"A"
"USGS","03447687",2008-01-07,4.37,"A"
"USGS","03447687",2008-01-08,4.31,"A"
"USGS","03447687",2008-01-09,4.26,"A"
"USGS","03447687",2008-01-10,4.28,"A"
"USGS","03447687",2008-01-11,5.47,"A"
"USGS","03447687",2008-01-12,5.69,"A"
"USGS","03447687",2008-01-13,5.04,"A"
"USGS","03447687",2008-01-14,4.78,"A"
"USGS","03447687",2008-01-15,4.61,"A"
"USGS","03447687",2008-01-16,4.48,"A"
"USGS","03447687",2008-01-17,4.62,"A"
"USGS","03447687",2008-01-18,4.98,"A"
"USGS","03447687",2008-01-19,4.9,"A"
"USGS","03447687",2008-01-20,4.69,"A"
"USGS","03447687",2008-01-21,4.44,"A"
"USGS","03447687",2008-01-22,4.42,"A"
"USGS","03447687",2008-01-23,4.45,"A"
"USGS","03447687",2008-01-24,4.46,"A"
"USGS","03447687",2008-01-25,4.37,"A"
"USGS","03447687",2008-01-26,4.32,"A"
"USGS","03447687",2008-01-27,4.28,"A"
"USGS","03447687",2008-01-28,4.23,"A"
"USGS","03447687",2008-01-29,4.21,"A"
"USGS","03447687",2008-01-30,4.39,"A"
"USGS","03447687",2008-01-31,4.52,"A"
"USGS","03447687",2008-02-01,6.95,"A"
"USGS","03447687",2008-02-02,7.8,"A"
"USGS","03447687",2008-02-03,6.28,"A"
"USGS","03447687",2008-02-04,5.65,"A"
"USGS","03447687",2008-02-05,5.39,"A"
"USGS","03447687",2008-02-06,5.28,"A"
"USGS","03447687",2008-02-07,5.95,"A"
"USGS","03447687",2008-02-08,5.53,"A"
"USGS","03447687",2008-02-09,5.21,"A"
"USGS","03447687",2008-02-10,5.02,"A"
"USGS","03447687",2008-02-11,4.86,"A"
"USGS","03447687",2008-02-12,4.75,"A"
"USGS","03447687",2008-02-13,4.84,"A"
"USGS","03447687",2008-02-14,4.91,"A"
"USGS","03447687",2008-02-15,4.7,"A"
"USGS","03447687",2008-02-16,4.62,"A"
"USGS","03447687",2008-02-17,4.64,"A"
"USGS","03447687",2008-02-18,6.39,"A"
"USGS","03447687",2008-02-19,6,"A"
"USGS","03447687",2008-02-20,5.36,"A"
"USGS","03447687",2008-02-21,5.12,"A"
"USGS","03447687",2008-02-22,5.07,"A"
"USGS","03447687",2008-02-23,5.06,"A"
"USGS","03447687",2008-02-24,4.9,"A"
"USGS","03447687",2008-02-25,4.8,"A"
"USGS","03447687",2008-02-26,5.1,"A"
"USGS","03447687",2008-02-27,5.26,"A"
"USGS","03447687",2008-02-28,4.94,"A"
"USGS","03447687",2008-02-29,4.79,"A"
"USGS","03447687",2008-03-01,4.73,"A"
"USGS","03447687",2008-03-02,4.67,"A"
"USGS","03447687",2008-03-03,4.6,"A"
"USGS","03447687",2008-03-04,5.87,"A"
"USGS","03447687",2008-03-05,9.27,"A"
"USGS","03447687",2008-03-06,8.77,"A"
"USGS","03447687",2008-03-07,8.11,"A"
"USGS","03447687",2008-03-08,8.2,"A"
"USGS","03447687",2008-03-09,7.63,"A"
"USGS","03447687",2008-03-10,6.75,"A"
"USGS","03447687",2008-03-11,6.29,"A"
"USGS","03447687",2008-03-12,6,"A"
"USGS","03447687",2008-03-13,5.77,"A"
"USGS","03447687",2008-03-14,5.6,"A"
"USGS","03447687",2008-03-15,5.65,"A"
"USGS","03447687",2008-03-16,6.26,"A"
"USGS","03447687",2008-03-17,5.77,"A"
"USGS","03447687",2008-03-18,5.51,"A"
"USGS","03447687",2008-03-19,5.88,"A"
"USGS","03447687",2008-03-20,7.66,"A"
"USGS","03447687",2008-03-21,6.97,"A"
"USGS","03447687",2008-03-22,6.2,"A"
"USGS","03447687",2008-03-23,5.89,"A"
"USGS","03447687",2008-03-24,5.67,"A"
"USGS","03447687",2008-03-25,5.5,"A"
"USGS","03447687",2008-03-26,5.38,"A"
"USGS","03447687",2008-03-27,5.29,"A"
"USGS","03447687",2008-03-28,5.22,"A"
"USGS","03447687",2008-03-29,5.19,"A"
"USGS","03447687",2008-03-30,5.24,"A"
"USGS","03447687",2008-03-31,5.12,"A"
"USGS","03447687",2008-04-01,5.04,"A"
"USGS","03447687",2008-04-02,5.02,"A"
"USGS","03447687",2008-04-03,5.03,"A"
"USGS","03447687",2008-04-04,5.16,"A"
"USGS","03447687",2008-04-05,5.87,"A"
"USGS","03447687",2008-04-06,6.35,"A"
"USGS","03447687",2008-04-07,6.05,"A"
"USGS","03447687",2008-04-08,5.65,"A"
"USGS","03447687",2008-04-09,5.45,"A"
"USGS","03447687",2008-04-10,5.31,"A"
"USGS","03447687",2008-04-11,5.2,"A"
"USGS","03447687",2008-04-12,5.18,"A"
"USGS","03447687",2008-04-13,5.09,"A"
"USGS","03447687",2008-04-14,4.96,"A"
"USGS","03447687",2008-04-15,4.89,"A"
"USGS","03447687",2008-04-16,4.83,"A"
"USGS","03447687",2008-04-17,4.79,"A"
"USGS","03447687",2008-04-18,4.74,"A"
"USGS","03447687",2008-04-19,4.71,"A"
"USGS","03447687",2008-04-20,4.76,"A"
"USGS","03447687",2008-04-21,4.68,"A"
"USGS","03447687",2008-04-22,4.62,"A"
"USGS","03447687",2008-04-23,4.58,"A"
"USGS","03447687",2008-04-24,4.55,"A"
"USGS","03447687",2008-04-25,4.52,"A"
"USGS","03447687",2008-04-26,4.6,"A"
"USGS","03447687",2008-04-27,4.85,"A"
"USGS","03447687",2008-04-28,5.28,"A"
"USGS","03447687",2008-04-29,5.31,"A"
"USGS","03447687",2008-04-30,4.86,"A"
"USGS","03447687",2008-05-01,4.7,"A"
"USGS","03447687",2008-05-02,4.62,"A"
"USGS","03447687",2008-05-03,4.57,"A"
"USGS","03447687",2008-05-04,4.55,"A"
"USGS","03447687",2008-05-05,4.5,"A"
"USGS","03447687",2008-05-06,4.45,"A"
"USGS","03447687",2008-05-07,4.41,"A"
"USGS","03447687",2008-05-08,4.37,"A"
"USGS","03447687",2008-05-09,4.44,"A"
"USGS","03447687",2008-05-10,4.5,"A"
"USGS","03447687",2008-05-11,4.53,"A"
"USGS","03447687",2008-05-12,4.7,"A"
"USGS","03447687",2008-05-13,4.47,"A"
"USGS","03447687",2008-05-14,4.35,"A"
"USGS","03447687",2008-05-15,4.34,"A"
"USGS","03447687",2008-05-16,4.48,"A"
"USGS","03447687",2008-05-17,4.51,"A"
"USGS","03447687",2008-05-18,4.36,"A"
"USGS","03447687",2008-05-19,4.36,"A"
"USGS","03447687",2008-05-20,4.3,"A"
"USGS","03447687",2008-05-21,4.27,"A"
"USGS","03447687",2008-05-22,4.24,"A"
"USGS","03447687",2008-05-23,4.17,"A"
"USGS","03447687",2008-05-24,4.13,"A"
"USGS","03447687",2008-05-25,4.12,"A"
"USGS","03447687",2008-05-26,4.1,"A"
"USGS","03447687",2008-05-27,4.16,"A"
"USGS","03447687",2008-05-28,4.7,"A"
"USGS","03447687",2008-05-29,4.6,"A"
"USGS","03447687",2008-05-30,4.32,"A"
"USGS","03447687",2008-05-31,4.19,"A"
"USGS","03447687",2008-06-01,4.12,"A"
"USGS","03447687",2008-06-02,4.1,"A"
"USGS","03447687",2008-06-03,4.05,"A"
"USGS","03447687",2008-06-04,4.01,"A"
"USGS","03447687",2008-06-05,3.94,"A"
"USGS","03447687",2008-06-06,3.9,"A"
"USGS","03447687",2008-06-07,3.89,"A"
"USGS","03447687",2008-06-08,3.89,"A"
"USGS","03447687",2008-06-09,3.88,"A"
"USGS","03447687",2008-06-10,3.83,"A"
"USGS","03447687",2008-06-11,4.01,"A"
"USGS","03447687",2008-06-12,3.87,"A"
"USGS","03447687",2008-06-13,3.78,"A"
"USGS","03447687",2008-06-14,3.75,"A"
"USGS","03447687",2008-06-15,3.87,"A"
"USGS","03447687",2008-06-16,3.79,"A"
"USGS","03447687",2008-06-17,3.74,"A"
"USGS","03447687",2008-06-18,3.64,"A"
"USGS","03447687",2008-06-19,3.58,"A"
"USGS","03447687",2008-06-20,3.56,"A"
"USGS","03447687",2008-06-21,3.6,"A"
"USGS","03447687",2008-06-22,3.75,"A"
"USGS","03447687",2008-06-23,3.72,"A"
"USGS","03447687",2008-06-24,3.62,"A"
"USGS","03447687",2008-06-25,3.5,"A"
"USGS","03447687",2008-06-26,3.46,"A"
"USGS","03447687",2008-06-27,3.45,"A"
"USGS","03447687",2008-06-28,3.67,"A"
"USGS","03447687",2008-06-29,3.72,"A"
"USGS","03447687",2008-06-30,3.72,"A"
"USGS","03447687",2008-07-01,3.59,"A"
"USGS","03447687",2008-07-02,3.46,"A"
"USGS","03447687",2008-07-03,3.37,"A"
"USGS","03447687",2008-07-04,3.35,"A"
"USGS","03447687",2008-07-05,3.4,"A"
"USGS","03447687",2008-07-06,3.68,"A"
"USGS","03447687",2008-07-07,3.93,"A"
"USGS","03447687",2008-07-08,4.42,"A"
"USGS","03447687",2008-07-09,4.13,"A"
"USGS","03447687",2008-07-10,4.03,"A"
"USGS","03447687",2008-07-11,3.72,"A"
"USGS","03447687",2008-07-12,3.68,"A"
"USGS","03447687",2008-07-13,3.73,"A"
"USGS","03447687",2008-07-14,3.74,"A"
"USGS","03447687",2008-07-15,3.53,"A"
"USGS","03447687",2008-07-16,3.41,"A"
"USGS","03447687",2008-07-17,3.36,"A"
"USGS","03447687",2008-07-18,3.3,"A"
"USGS","03447687",2008-07-19,3.25,"A"
"USGS","03447687",2008-07-20,3.23,"A"
"USGS","03447687",2008-07-21,3.2,"A"
"USGS","03447687",2008-07-22,3.16,"A"
"USGS","03447687",2008-07-23,3.34,"A"
"USGS","03447687",2008-07-24,3.4,"A"
"USGS","03447687",2008-07-25,3.35,"A"
"USGS","03447687",2008-07-26,3.26,"A"
"USGS","03447687",2008-07-27,3.34,"A"
"USGS","03447687",2008-07-28,3.36,"A"
"USGS","03447687",2008-07-29,3.23,"A"
"USGS","03447687",2008-07-30,3.51,"A"
"USGS","03447687",2008-07-31,3.33,"A"
"USGS","03447687",2008-08-01,3.2,"A"
"USGS","03447687",2008-08-02,3.11,"A"
"USGS","03447687",2008-08-03,3.06,"A"
"USGS","03447687",2008-08-04,2.99,"A"
"USGS","03447687",2008-08-05,2.94,"A"
"USGS","03447687",2008-08-06,2.91,"A"
"USGS","03447687",2008-08-07,2.92,"A"
"USGS","03447687",2008-08-08,2.91,"A"
"USGS","03447687",2008-08-09,2.84,"A"
"USGS","03447687",2008-08-10,2.79,"A"
"USGS","03447687",2008-08-11,2.78,"A"
"USGS","03447687",2008-08-12,2.77,"A"
"USGS","03447687",2008-08-13,2.85,"A"
"USGS","03447687",2008-08-14,3.21,"A"
"USGS","03447687",2008-08-15,3.34,"A"
"USGS","03447687",2008-08-16,3.13,"A"
"USGS","03447687",2008-08-17,3.06,"A"
"USGS","03447687",2008-08-18,3.1,"A"
"USGS","03447687",2008-08-19,3.02,"A"
"USGS","03447687",2008-08-20,2.94,"A"
"USGS","03447687",2008-08-21,2.86,"A"
"USGS","03447687",2008-08-22,2.82,"A"
"USGS","03447687",2008-08-23,2.81,"A"
"USGS","03447687",2008-08-24,2.79,"A"
"USGS","03447687",2008-08-25,2.87,"A"
"USGS","03447687",2008-08-26,4.36,"A"
"USGS","03447687",2008-08-27,8.41,"A"
"USGS","03447687",2008-08-28,6.86,"A"
"USGS","03447687",2008-08-29,5.2,"A"
"USGS","03447687",2008-08-30,4.66,"A"
"USGS","03447687",2008-08-31,4.13,"A"
"USGS","03447687",2008-09-01,3.94,"A"
"USGS","03447687",2008-09-02,3.85,"A"
"USGS","03447687",2008-09-03,3.72,"A"
"USGS","03447687",2008-09-04,3.61,"A"
"USGS","03447687",2008-09-05,3.53,"A"
"USGS","03447687",2008-09-06,3.47,"A"
"USGS","03447687",2008-09-07,3.41,"A"
"USGS","03447687",2008-09-08,3.37,"A"
"USGS","03447687",2008-09-09,3.37,"A"
"USGS","03447687",2008-09-10,3.66,"A"
"USGS","03447687",2008-09-11,3.79,"A"
"USGS","03447687",2008-09-12,3.8,"A"
"USGS","03447687",2008-09-13,3.82,"A"
"USGS","03447687",2008-09-14,3.66,"A"
"USGS","03447687",2008-09-15,3.51,"A"
"USGS","03447687",2008-09-16,3.47,"A"
"USGS","03447687",2008-09-17,3.53,"A"
"USGS","03447687",2008-09-18,3.51,"A"
"USGS","03447687",2008-09-19,3.43,"A"
"USGS","03447687",2008-09-20,3.37,"A"
"USGS","03447687",2008-09-21,3.34,"A"
"USGS","03447687",2008-09-22,3.32,"A"
"USGS","03447687",2008-09-23,3.29,"A"
"USGS","03447687",2008-09-24,3.26,"A"
"USGS","03447687",2008-09-25,3.22,"A"
"USGS","03447687",2008-09-26,3.26,"A"
"USGS","03447687",2008-09-27,3.73,"A"
"USGS","03447687",2008-09-28,3.41,"A"
"USGS","03447687",2008-09-29,3.33,"A"
"USGS","03447687",2008-09-30,3.29,"A"
"USGS","03447687",2008-10-01,3.33,"A"
"USGS","03447687",2008-10-02,3.25,"A"
"USGS","03447687",2008-10-03,3.2,"A"
"USGS","03447687",2008-10-04,3.18,"A"
"USGS","03447687",2008-10-05,3.17,"A"
"USGS","03447687",2008-10-06,3.15,"A"
"USGS","03447687",2008-10-07,3.13,"A"
"USGS","03447687",2008-10-08,3.18,"A"
"USGS","03447687",2008-10-09,3.61,"A"
"USGS","03447687",2008-10-10,3.77,"A"
"USGS","03447687",2008-10-11,3.46,"A"
"USGS","03447687",2008-10-12,3.35,"A"
"USGS","03447687",2008-10-13,3.28,"A"
"USGS","03447687",2008-10-14,3.23,"A"
"USGS","03447687",2008-10-15,3.21,"A"
"USGS","03447687",2008-10-16,3.18,"A"
"USGS","03447687",2008-10-17,3.2,"A"
"USGS","03447687",2008-10-18,3.21,"A"
"USGS","03447687",2008-10-19,3.2,"A"
"USGS","03447687",2008-10-20,3.18,"A"
"USGS","03447687",2008-10-21,3.16,"A"
"USGS","03447687",2008-10-22,3.16,"A"
"USGS","03447687",2008-10-23,3.15,"A"
"USGS","03447687",2008-10-24,3.21,"A"
"USGS","03447687",2008-10-25,4.14,"A"
"USGS","03447687",2008-10-26,4.37,"A"
"USGS","03447687",2008-10-27,3.74,"A"
"USGS","03447687",2008-10-28,3.49,"A"
"USGS","03447687",2008-10-29,3.41,"A"
"USGS","03447687",2008-10-30,3.35,"A"
"USGS","03447687",2008-10-31,3.34,"A"
"USGS","03447687",2008-11-01,3.32,"A"
"USGS","03447687",2008-11-02,3.31,"A"
"USGS","03447687",2008-11-03,3.31,"A"
"USGS","03447687",2008-11-04,3.31,"A"
"USGS","03447687",2008-11-05,3.3,"A"
"USGS","03447687",2008-11-06,3.31,"A"
"USGS","03447687",2008-11-07,3.3,"A"
"USGS","03447687",2008-11-08,3.28,"A"
"USGS","03447687",2008-11-09,3.31,"A"
"USGS","03447687",2008-11-10,3.3,"A"
"USGS","03447687",2008-11-11,3.27,"A"
"USGS","03447687",2008-11-12,3.27,"A"
"USGS","03447687",2008-11-13,3.84,"A"
"USGS","03447687",2008-11-14,4.72,"A"
"USGS","03447687",2008-11-15,4.12,"A"
"USGS","03447687",2008-11-16,4.08,"A"
"USGS","03447687",2008-11-17,3.9,"A"
"USGS","03447687",2008-11-18,3.7,"A"
"USGS","03447687",2008-11-19,3.6,"A"
"USGS","03447687",2008-11-20,3.55,"A"
"USGS","03447687",2008-11-21,3.52,"A"
"USGS","03447687",2008-11-22,3.46,"A"
"USGS","03447687",2008-11-23,3.46,"A"
"USGS","03447687",2008-11-24,3.44,"A"
"USGS","03447687",2008-11-25,3.48,"A"
"USGS","03447687",2008-11-26,3.53,"A"
"USGS","03447687",2008-11-27,3.47,"A"
"USGS","03447687",2008-11-28,3.43,"A"
"USGS","03447687",2008-11-29,3.42,"A"
"USGS","03447687",2008-11-30,3.65,"A"
"USGS","03447687",2008-12-01,4.13,"A"
"USGS","03447687",2008-12-02,3.99,"A"
"USGS","03447687",2008-12-03,3.77,"A"
"USGS","03447687",2008-12-04,3.69,"A"
"USGS","03447687",2008-12-05,3.66,"A"
"USGS","03447687",2008-12-06,3.61,"A"
"USGS","03447687",2008-12-07,3.59,"A"
"USGS","03447687",2008-12-08,3.55,"A"
"USGS","03447687",2008-12-09,3.53,"A"
"USGS","03447687",2008-12-10,4.8,"A"
"USGS","03447687",2008-12-11,7.13,"A"
"USGS","03447687",2008-12-12,8.58,"A"
"USGS","03447687",2008-12-13,6.71,"A"
"USGS","03447687",2008-12-14,5.33,"A"
"USGS","03447687",2008-12-15,4.97,"A"
"USGS","03447687",2008-12-16,5.24,"A"
"USGS","03447687",2008-12-17,5.59,"A"
"USGS","03447687",2008-12-18,5.6,"A"
"USGS","03447687",2008-12-19,5.16,"A"
"USGS","03447687",2008-12-20,4.89,"A"
"USGS","03447687",2008-12-21,4.86,"A"
"USGS","03447687",2008-12-22,4.78,"A"
"USGS","03447687",2008-12-23,4.55,"A"
"USGS","03447687",2008-12-24,4.46,"A"
"USGS","03447687",2008-12-25,4.59,"A"
"USGS","03447687",2008-12-26,4.62,"A"
"USGS","03447687",2008-12-27,4.51,"A"
"USGS","03447687",2008-12-28,4.6,"A"
"USGS","03447687",2008-12-29,4.92,"A"
"USGS","03447687",2008-12-30,4.73,"A"
"USGS","03447687",2008-12-31,4.56,"A"
"USGS","03447687",2009-01-01,4.43,"A"
"USGS","03447687",2009-01-02,4.34,"A"
"USGS","03447687",2009-01-03,4.32,"A"
"USGS","03447687",2009-01-04,4.27,"A"
"USGS","03447687",2009-01-05,4.27,"A"
"USGS","03447687",2009-01-06,4.88,"A"
"USGS","03447687",2009-01-07,8.4,"A"
"USGS","03447687",2009-01-08,8.29,"A"
"USGS","03447687",2009-01-09,6.68,"A"
"USGS","03447687",2009-01-10,5.73,"A"
"USGS","03447687",2009-01-11,5.41,"A"
"USGS","03447687",2009-01-12,5.19,"A"
"USGS","03447687",2009-01-13,5.01,"A"
"USGS","03447687",2009-01-14,4.88,"A"
"USGS","03447687",2009-01-15,4.77,"A"
"USGS","03447687",2009-01-16,4.6,"A"
"USGS","03447687",2009-01-17,4.46,"A"
"USGS","03447687",2009-01-18,4.55,"A"
"USGS","03447687",2009-01-19,4.54,"A"
"USGS","03447687",2009-01-20,4.46,"A"
"USGS","03447687",2009-01-21,4.31,"A"
"USGS","03447687",2009-01-22,4.26,"A"
"USGS","03447687",2009-01-23,4.31,"A"
"USGS","03447687",2009-01-24,4.29,"A"
"USGS","03447687",2009-01-25,4.24,"A"
"USGS","03447687",2009-01-26,4.2,"A"
"USGS","03447687",2009-01-27,4.16,"A"
"USGS","03447687",2009-01-28,4.18,"A"
"USGS","03447687",2009-01-29,4.31,"A"
"USGS","03447687",2009-01-30,4.24,"A"
"USGS","03447687",2009-01-31,4.13,"A"
"USGS","03447687",2009-02-01,4.09,"A"
"USGS","03447687",2009-02-02,4.09,"A"
"USGS","03447687",2009-02-03,4.12,"A"
"USGS","03447687",2009-02-04,4.02,"A"
"USGS","03447687",2009-02-05,3.89,"A"
"USGS","03447687",2009-02-06,3.93,"A"
"USGS","03447687",2009-02-07,4.05,"A"
"USGS","03447687",2009-02-08,4.02,"A"
"USGS","03447687",2009-02-09,3.99,"A"
"USGS","03447687",2009-02-10,3.96,"A"
"USGS","03447687",2009-02-11,3.96,"A"
"USGS","03447687",2009-02-12,4.39,"A"
"USGS","03447687",2009-02-13,4.38,"A"
"USGS","03447687",2009-02-14,4.14,"A"
"USGS","03447687",2009-02-15,4.11,"A"
"USGS","03447687",2009-02-16,4.05,"A"
"USGS","03447687",2009-02-17,4.01,"A"
"USGS","03447687",2009-02-18,4.1,"A"
"USGS","03447687",2009-02-19,4.49,"A"
"USGS","03447687",2009-02-20,4.31,"A"
"USGS","03447687",2009-02-21,4.14,"A"
"USGS","03447687",2009-02-22,4.09,"A"
"USGS","03447687",2009-02-23,4.04,"A"
"USGS","03447687",2009-02-24,4,"A"
"USGS","03447687",2009-02-25,3.99,"A"
"USGS","03447687",2009-02-26,3.97,"A"
"USGS","03447687",2009-02-27,4.01,"A"
"USGS","03447687",2009-02-28,4.43,"A"
"USGS","03447687",2009-03-01,5.34,"A"
"USGS","03447687",2009-03-02,5.61,"A"
"USGS","03447687",2009-03-03,5.08,"A"
"USGS","03447687",2009-03-04,4.79,"A"
"USGS","03447687",2009-03-05,4.69,"A"
"USGS","03447687",2009-03-06,4.63,"A"
"USGS","03447687",2009-03-07,4.6,"A"
"USGS","03447687",2009-03-08,4.55,"A"
"USGS","03447687",2009-03-09,4.47,"A"
"USGS","03447687",2009-03-10,4.39,"A"
"USGS","03447687",2009-03-11,4.34,"A"
"USGS","03447687",2009-03-12,4.28,"A"
"USGS","03447687",2009-03-13,4.23,"A"
"USGS","03447687",2009-03-14,4.34,"A"
"USGS","03447687",2009-03-15,5.38,"A"
"USGS","03447687",2009-03-16,5.93,"A"
"USGS","03447687",2009-03-17,5.35,"A"
"USGS","03447687",2009-03-18,5.02,"A"
"USGS","03447687",2009-03-19,4.84,"A"
"USGS","03447687",2009-03-20,4.72,"A"
"USGS","03447687",2009-03-21,4.58,"A"
"USGS","03447687",2009-03-22,4.51,"A"
"USGS","03447687",2009-03-23,4.45,"A"
"USGS","03447687",2009-03-24,4.4,"A"
"USGS","03447687",2009-03-25,4.43,"A"
"USGS","03447687",2009-03-26,4.98,"A"
"USGS","03447687",2009-03-27,5.87,"A"
"USGS","03447687",2009-03-28,7.43,"A"
"USGS","03447687",2009-03-29,7.88,"A"
"USGS","03447687",2009-03-30,7.24,"A"
"USGS","03447687",2009-03-31,6.3,"A"
"USGS","03447687",2009-04-01,6.02,"A"
"USGS","03447687",2009-04-02,6,"A"
"USGS","03447687",2009-04-03,6.29,"A"
"USGS","03447687",2009-04-04,6.25,"A"
"USGS","03447687",2009-04-05,5.82,"A"
"USGS","03447687",2009-04-06,5.59,"A"
"USGS","03447687",2009-04-07,5.42,"A"
"USGS","03447687",2009-04-08,5.26,"A"
"USGS","03447687",2009-04-09,5.13,"A"
"USGS","03447687",2009-04-10,5.26,"A"
"USGS","03447687",2009-04-11,7.27,"A"
"USGS","03447687",2009-04-12,6.3,"A"
"USGS","03447687",2009-04-13,5.76,"A"
"USGS","03447687",2009-04-14,5.82,"A"
"USGS","03447687",2009-04-15,5.93,"A"
"USGS","03447687",2009-04-16,5.59,"A"
"USGS","03447687",2009-04-17,5.4,"A"
"USGS","03447687",2009-04-18,5.26,"A"
"USGS","03447687",2009-04-19,5.17,"A"
"USGS","03447687",2009-04-20,6.49,"A"
"USGS","03447687",2009-04-21,6.62,"A"
"USGS","03447687",2009-04-22,5.9,"A"
"USGS","03447687",2009-04-23,5.59,"A"
"USGS","03447687",2009-04-24,5.43,"A"
"USGS","03447687",2009-04-25,5.29,"A"
"USGS","03447687",2009-04-26,5.17,"A"
"USGS","03447687",2009-04-27,5.07,"A"
"USGS","03447687",2009-04-28,4.98,"A"
"USGS","03447687",2009-04-29,4.91,"A"
"USGS","03447687",2009-04-30,4.85,"A"
"USGS","03447687",2009-05-01,4.81,"A"
"USGS","03447687",2009-05-02,4.81,"A"
"USGS","03447687",2009-05-03,4.91,"A"
"USGS","03447687",2009-05-04,5.29,"A"
"USGS","03447687",2009-05-05,5.14,"A"
"USGS","03447687",2009-05-06,5.45,"A"
"USGS","03447687",2009-05-07,5.76,"A"
"USGS","03447687",2009-05-08,5.52,"A"
"USGS","03447687",2009-05-09,5.57,"A"
"USGS","03447687",2009-05-10,5.32,"A"
"USGS","03447687",2009-05-11,5.12,"A"
"USGS","03447687",2009-05-12,5.06,"A"
"USGS","03447687",2009-05-13,4.93,"A"
"USGS","03447687",2009-05-14,4.87,"A"
"USGS","03447687",2009-05-15,5.9,"A"
"USGS","03447687",2009-05-16,5.72,"A"
"USGS","03447687",2009-05-17,6.82,"A"
"USGS","03447687",2009-05-18,6.01,"A"
"USGS","03447687",2009-05-19,5.53,"A"
"USGS","03447687",2009-05-20,5.25,"A"
"USGS","03447687",2009-05-21,5.09,"A"
"USGS","03447687",2009-05-22,4.98,"A"
"USGS","03447687",2009-05-23,4.89,"A"
"USGS","03447687",2009-05-24,5,"A"
"USGS","03447687",2009-05-25,5.51,"A"
"USGS","03447687",2009-05-26,6.46,"A"
"USGS","03447687",2009-05-27,9,"A"
"USGS","03447687",2009-05-28,9.54,"A"
"USGS","03447687",2009-05-29,8.78,"A"
"USGS","03447687",2009-05-30,6.98,"A"
"USGS","03447687",2009-05-31,6.28,"A"
"USGS","03447687",2009-06-01,5.89,"A"
"USGS","03447687",2009-06-02,5.66,"A"
"USGS","03447687",2009-06-03,5.55,"A"
"USGS","03447687",2009-06-04,5.78,"A"
"USGS","03447687",2009-06-05,6.39,"A"
"USGS","03447687",2009-06-06,6.21,"A"
"USGS","03447687",2009-06-07,5.71,"A"
"USGS","03447687",2009-06-08,5.78,"A"
"USGS","03447687",2009-06-09,6.02,"A"
"USGS","03447687",2009-06-10,6.1,"A"
"USGS","03447687",2009-06-11,6.69,"A"
"USGS","03447687",2009-06-12,6.13,"A"
"USGS","03447687",2009-06-13,5.45,"A"
"USGS","03447687",2009-06-14,5.24,"A"
"USGS","03447687",2009-06-15,5.18,"A"
"USGS","03447687",2009-06-16,5.27,"A"
"USGS","03447687",2009-06-17,6.11,"A"
"USGS","03447687",2009-06-18,5.53,"A"
"USGS","03447687",2009-06-19,5.35,"A"
"USGS","03447687",2009-06-20,5.11,"A"
"USGS","03447687",2009-06-21,5.03,"A"
"USGS","03447687",2009-06-22,5.01,"A"
"USGS","03447687",2009-06-23,4.86,"A"
"USGS","03447687",2009-06-24,4.73,"A"
"USGS","03447687",2009-06-25,4.64,"A"
"USGS","03447687",2009-06-26,4.68,"A"
"USGS","03447687",2009-06-27,4.61,"A"
"USGS","03447687",2009-06-28,4.51,"A"
"USGS","03447687",2009-06-29,4.44,"A"
"USGS","03447687",2009-06-30,4.37,"A"
"USGS","03447687",2009-07-01,4.33,"A"
"USGS","03447687",2009-07-02,4.28,"A"
"USGS","03447687",2009-07-03,4.25,"A"
"USGS","03447687",2009-07-04,4.2,"A"
"USGS","03447687",2009-07-05,4.22,"A"
"USGS","03447687",2009-07-06,4.27,"A"
"USGS","03447687",2009-07-07,4.28,"A"
"USGS","03447687",2009-07-08,4.32,"A"
"USGS","03447687",2009-07-09,4.35,"A"
"USGS","03447687",2009-07-10,4.42,"A"
"USGS","03447687",2009-07-11,4.29,"A"
"USGS","03447687",2009-07-12,4.29,"A"
"USGS","03447687",2009-07-13,4.31,"A"
"USGS","03447687",2009-07-14,4.37,"A"
"USGS","03447687",2009-07-15,4.14,"A"
"USGS","03447687",2009-07-16,4.06,"A"
"USGS","03447687",2009-07-17,4.03,"A"
"USGS","03447687",2009-07-18,4,"A"
"USGS","03447687",2009-07-19,3.94,"A"
"USGS","03447687",2009-07-20,3.9,"A"
"USGS","03447687",2009-07-21,3.88,"A"
"USGS","03447687",2009-07-22,3.91,"A"
"USGS","03447687",2009-07-23,4.05,"A"
"USGS","03447687",2009-07-24,3.97,"A"
"USGS","03447687",2009-07-25,3.94,"A"
"USGS","03447687",2009-07-26,4.18,"A"
"USGS","03447687",2009-07-27,3.93,"A"
"USGS","03447687",2009-07-28,4.1,"A"
"USGS","03447687",2009-07-29,4.13,"A"
"USGS","03447687",2009-07-30,4.15,"A"
"USGS","03447687",2009-07-31,4.07,"A"
"USGS","03447687",2009-08-01,4.04,"A"
"USGS","03447687",2009-08-02,4.05,"A"
"USGS","03447687",2009-08-03,4.09,"A"
"USGS","03447687",2009-08-04,3.9,"A"
"USGS","03447687",2009-08-05,4.23,"A"
"USGS","03447687",2009-08-06,4.24,"A"
"USGS","03447687",2009-08-07,3.93,"A"
